Device ID,Device Name,M00,M01,M02,M03,M10,M11,M12,M13,M20,M21,M22,M23
5,VIVE Controller Pro MV,0.05716942250728607,-0.31345438957214355,-0.9478809833526611,2.0432662963867188,0.314546138048172,0.906735360622406,-0.2808767855167389,0.7616450190544128,0.9475192427635193,-0.28209465742111206,0.15043337643146515,1.9243807792663574
5,VIVE Controller Pro MV,0.05641742795705795,-0.3127169907093048,-0.9481695294380188,2.043354034423828,0.31434690952301025,0.9069466590881348,-0.28041714429855347,0.7615604400634766,0.9476304054260254,-0.28223365545272827,0.14946918189525604,1.9244260787963867
5,VIVE Controller Pro MV,0.05668222904205322,-0.3132544755935669,-0.947976291179657,2.043346643447876,0.31399038434028625,0.9069169759750366,-0.28091222047805786,0.761652946472168,0.9477328658103943,-0.2817326486110687,0.14976492524147034,1.9244639873504639
5,VIVE Controller Pro MV,0.056879639625549316,-0.31432273983955383,-0.9476108551025391,2.0433199405670166,0.3141140639781952,0.9065805077552795,-0.28185853362083435,0.7614458203315735,0.9476799964904785,-0.28162574768066406,0.15029913187026978,1.924412488937378
5,VIVE Controller Pro MV,0.05659191310405731,-0.31396353244781494,-0.9477471113204956,2.0435566902160645,0.3139823079109192,0.9067010283470154,-0.28161752223968506,0.7615914344787598,0.9477408528327942,-0.28163841366767883,0.14989091455936432,1.9243767261505127
5,VIVE Controller Pro MV,0.056656189262866974,-0.31494471430778503,-0.947417676448822,2.043307065963745,0.314086377620697,0.9063836932182312,-0.28252145648002625,0.7615382671356201,0.9477025866508484,-0.28156426548957825,0.15027205646038055,1.9244720935821533
5,VIVE Controller Pro MV,0.05735880881547928,-0.3145079016685486,-0.9475204348564148,2.0432116985321045,0.31439220905303955,0.9064850807189941,-0.28185519576072693,0.7616651654243469,0.9475588798522949,-0.28172606229782104,0.15087372064590454,1.9244184494018555
5,VIVE Controller Pro MV,0.05648595094680786,-0.3133707642555237,-0.9479495882987976,2.04319167137146,0.31409043073654175,0.9068354368209839,-0.2810634970664978,0.7615282535552979,0.9477113485336304,-0.281865656375885,0.1496501863002777,1.9244699478149414
5,VIVE Controller Pro MV,0.05739625543355942,-0.31399300694465637,-0.9476889371871948,2.0431642532348633,0.31457918882369995,0.9065857529640198,-0.2813222110271454,0.7616533041000366,0.9474945068359375,-0.2819763123989105,0.15081027150154114,1.9246699810028076
5,VIVE Controller Pro MV,0.05687955766916275,-0.31375813484191895,-0.9477978944778442,2.0432918071746826,0.3147256672382355,0.9065662026405334,-0.2812214195728302,0.7615405321121216,0.9474770426750183,-0.2823004722595215,0.15031278133392334,1.9244091510772705
5,VIVE Controller Pro MV,0.05662045627832413,-0.31285902857780457,-0.9481105804443359,2.0435452461242676,0.31431740522384644,0.9069313406944275,-0.28049981594085693,0.7609391808509827,0.9476280808448792,-0.2821255326271057,0.14968787133693695,1.9242124557495117
5,VIVE Controller Pro MV,0.05703636258840561,-0.31413108110427856,-0.9476649165153503,2.0433878898620605,0.31491535902023315,0.9064128398895264,-0.2815033495426178,0.7611402273178101,0.9474046230316162,-0.282378226518631,0.15062315762043,1.9242079257965088
5,VIVE Controller Pro MV,0.05679558217525482,-0.313195139169693,-0.9479891061782837,2.043396234512329,0.3146507740020752,0.9067479968070984,-0.28071871399879456,0.7614920139312744,0.9475069642066956,-0.2823418080806732,0.15004633367061615,1.9242749214172363
5,VIVE Controller Pro MV,0.0563797652721405,-0.31365102529525757,-0.9478632211685181,2.043386936187744,0.3139649033546448,0.9067802429199219,-0.28138163685798645,0.7616956830024719,0.9477593302726746,-0.2817314863204956,0.14959944784641266,1.9245257377624512
5,VIVE Controller Pro MV,0.05711670219898224,-0.314217209815979,-0.9476315379142761,2.043424367904663,0.31413188576698303,0.9066275358200073,-0.28168731927871704,0.760773777961731,0.9476599097251892,-0.28159213066101074,0.1504891812801361,1.9243285655975342
5,VIVE Controller Pro MV,0.05711943656206131,-0.31407928466796875,-0.9476770758628845,2.0434207916259766,0.31411027908325195,0.9066751599311829,-0.2815580368041992,0.7615839242935181,0.9476668238639832,-0.28159257769584656,0.15044426918029785,1.9245777130126953
5,VIVE Controller Pro MV,0.05681909620761871,-0.31355300545692444,-0.9478693604469299,2.043555736541748,0.31410086154937744,0.9068076610565186,-0.2811414301395416,0.7613692283630371,0.9476879835128784,-0.2817522883415222,0.15001122653484344,1.924060344696045
5,VIVE Controller Pro MV,0.05650009214878082,-0.3135633170604706,-0.9478850364685059,2.0432732105255127,0.31439563632011414,0.9066887497901917,-0.2811954617500305,0.7616705298423767,0.9476093053817749,-0.28212323784828186,0.14981091022491455,1.9243614673614502
5,VIVE Controller Pro MV,0.05709950625896454,-0.3134867250919342,-0.9478744864463806,2.043325424194336,0.31426605582237244,0.9068029522895813,-0.28097206354141235,0.7613034248352051,0.9476163983345032,-0.28184130787849426,0.15029621124267578,1.924400806427002
5,VIVE Controller Pro MV,0.05642922967672348,-0.3130877614021301,-0.9480465054512024,2.0433273315429688,0.3141639828681946,0.9068924188613892,-0.2807973027229309,0.7621186971664429,0.9476903676986694,-0.28199681639671326,0.1495361030101776,1.9245028495788574
